Year,SpecialOrigin,OriginCode,SpecialDestination,DestinationCode,RefugeesData
1972,,TUR,,JOR,50
1972,,ZAF,,KEN,100
1972,,VAR,,KEN,2390
1972,,MMR,,LAO,700
1972,,VAR,,LBN,3340
1972,,ZAF,,LSO,60
1972,,CHN,,MAC,75000
1972,,MMR,,MAC,5000
1972,,CUB,,MEX,2150
1972,,VAR,,MEX,850
1972,,CZE,,MAR,70
1972,,HUN,,MAR,130
1972,,POL,,MAR,140
1972,,RUS,,MAR,150
1972,,ESP,,MAR,650
1972,,VAR,,MAR,240
1972,,TIB,,NPL,8000
1972,,VAR,,NLD,8830
1972,,VAR,,NIC,50
1972,,VAR,,NOR,3000
1972,,VAR,,PAN,130
1972,,BOL,,PRY,200
1972,,VAR,,PRY,1200
1972,,BOL,,PER,200
1972,,VAR,,PER,1350
1972,,BDI,,RWA,4000
1972,,VAR,,SLV,100
1972,,ALB,Serbia & Kosovo,SRB1,1910
1972,,GRC,Serbia & Kosovo,SRB1,5670
1972,,VAR,Serbia & Kosovo,SRB1,19120
1972,,GNB,,SEN,82000
1972,,VAR,,ESP,40000
1972,,KHM,,VNM,55000
1972,,COD,,SDN,4620
1972,,ETH,,SDN,44400
1972,,VAR,,SWZ,80
1972,,VAR,,SWE,20000
1972,,VAR,,CHE,35000
1972,,BDI,,TZA,90000
1972,,COD,,TZA,1400
1972,,MWI,,TZA,100
1972,,MOZ,,TZA,58000
1972,,NAM,,TZA,50
1972,,ZAF,,TZA,100
1972,,RWA,,TZA,14000
1972,,VAR,,TZA,1350
1972,,ALB,,TUR,390
1972,,BGR,,TUR,340
1972,,HUN,,TUR,80
1972,,ROU,,TUR,90
1972,Serbia & Kosovo,SRB1,,TUR,130
1972,,VAR,,TUR,130
1972,,VAR,,ARE,870
1972,,COD,,UGA,34300
1972,,RWA,,UGA,72860
1972,,SDN,,UGA,59400
1972,,VAR,,URY,1500
1972,,VAR,,USA,530000
1972,,CUB,,VEN,14000
1972,,VAR,,VEN,700
1972,,AGO,,ZMB,17200
1972,,MWI,,ZMB,150
1972,,MOZ,,ZMB,6400
1972,,NAM,,ZMB,900
1972,,ZAF,,ZMB,300
1972,,VAR,,ZMB,50
1972,,VAR,,VAR,724720
1973,,VAR,,EGY,2600
1973,,VAR,,ARG,37000
1973,,VAR,,AUT,25000
1973,,RWA,,BDI,49000
1973,,VAR,,BEL,20000
1973,,VAR,,BOL,700
1973,,AGO,,BWA,4300
1973,,NAM,,BWA,50
1973,,ZAF,,BWA,100
1973,,VAR,,BWA,50
1973,,VAR,,BRA,35200
1973,,VAR,,CAN,13358
1973,,TCD,,CAF,1500
1973,,COD,,CAF,3500
1973,,SDN,,CAF,2000
1973,,VAR,,CHL,9500
1973,,AGO,,COD,400000
1973,,BDI,,COD,35000
1973,,RWA,,COD,24300
1973,,ZMB,,COD,750
1973,,VAR,,COL,1450
1973,,VAR,,DNK,3687
1973,,SDN,,ETH,5300
1973,,VAR,,ETH,100
1973,,VAR,,FRA,101830
1973,,VAR,,GBR,150000
1973,,VAR,,DEU,125000
1973,,GRC,,GRC,720
1973,,VAR,,GRC,2220
1973,,TIB,,IND,58840
1973,,VAR,,ITA,12600
1973,,BDI,,KEN,165
1973,,MOZ,,KEN,400
1973,,NAM,,KEN,60
1973,,ZAF,,KEN,110
1973,,RWA,,KEN,165
1973,,SDN,,KEN,70
1973,,VAR,,KEN,2000
1973,,VAR,,LBN,3830
1973,,ZAF,,LSO,180
1973,,VAR,,MEX,4000
1973,,CZE,,MAR,60
1973,,HUN,,MAR,90
1973,,POL,,MAR,100
1973,,RUS,,MAR,110
1973,,ESP,,MAR,320
1973,,VAR,,MAR,180
1973,,TIB,,NPL,8000
1973,,VAR,,NLD,8400
1973,,VAR,,NOR,3000
1973,,BDI,,RWA,6500
1973,,ALB,Serbia & Kosovo,SRB1,1700
1973,,GRC,Serbia & Kosovo,SRB1,5180
1973,,VAR,Serbia & Kosovo,SRB1,19410
1973,,GNB,,SEN,84000
1973,,VAR,,ESP,26000
1973,,KHM,,VNM,35000
1973,,COD,,SDN,4600
1973,,ETH,,SDN,46300
1973,,VAR,,SWZ,100
1973,,VAR,,SWE,20000
1973,,VAR,,CHE,35000
1973,,BDI,,TZA,90230
1973,,COD,,TZA,980
1973,,MWI,,TZA,100
1973,,MOZ,,TZA,59190
1973,,RWA,,TZA,16210
1973,,UGA,,TZA,950
1973,,VAR,,TZA,13200
1973,,ESP,,TUN,70
1973,,ALB,,TUR,390
1973,,BGR,,TUR,340
1973,,HUN,,TUR,80
1973,,ROU,,TUR,90
1973,Serbia & Kosovo,SRB1,,TUR,130
1973,,VAR,,TUR,130
1973,,VAR,,ARE,3200
1973,,COD,,UGA,34300
1973,,RWA,,UGA,73920
1973,,SDN,,UGA,5680
1973,,VAR,,USA,530000
1973,,VAR,,VEN,15400
1973,,AGO,,ZMB,22250
1973,,MOZ,,ZMB,10210
1973,,NAM,,ZMB,3300
1973,,ZAF,,ZMB,550
1973,,VAR,,ZMB,1000
1973,,VAR,,VAR,578750
1974,,VAR,,EGY,4000
1974,,BOL,,ARG,1500
1974,,CHL,,ARG,12000
1974,,URY,,ARG,3000
1974,,VAR,,ARG,30500
1974,,VAR,,AUT,25000
1974,,VAR,,BHR,60
1974,,RWA,,BDI,48500
1974,,VAR,,BEL,11100
1974,,VAR,,BOL,700
1974,,AGO,,BWA,2210
1974,,LSO,,BWA,110
1974,,NAM,,BWA,50
1974,,ZAF,,BWA,110
1974,,VAR,,BRA,34000
1974,,VAR,,CAN,11410
1974,,VAR,,CAF,5000
1974,,VAR,,CHL,3700
1974,,AGO,,COG,10000
1974,,AGO,,COD,450000
1974,,BDI,,COD,24000
1974,,RWA,,COD,24300
1974,,ZMB,,COD,4000
1974,,VAR,,COD,950
1974,,VAR,,COL,1200
1974,,CHL,,CRI,200
1974,,CHL,,CUB,1300
1974,,VAR,,DNK,2900
1974,,HTI,,DOM,1000
1974,,VAR,,ECU,200
1974,,SDN,,ETH,5770
1974,,VAR,,ETH,140
1974,,VAR,,FRA,105538
1974,,VAR,,GBR,155500
1974,,VAR,,DEU,123000
1974,,GRC,,GRC,580
1974,,VAR,,GRC,2130
1974,,CUB,,GUY,200
1974,,TIB,,IND,59900
1974,,VAR,,ITA,13000
1974,,NAM,,KEN,70
1974,,TZA,,KEN,240
1974,,UGA,,KEN,360
1974,,VAR,,KEN,2070
1974,,ZAF,,LSO,190
1974,,VAR,,MEX,3500
1974,,CZE,,MAR,50
1974,,HUN,,MAR,80
1974,,POL,,MAR,70
1974,,RUS,,MAR,80
1974,,ESP,,MAR,210
1974,,VAR,,MAR,130
1974,,TIB,,NPL,8100
1974,,VAR,,NLD,8015
1974,,VAR,,NOR,3000
1974,,CUB,,PAN,800
1974,,VAR,,PAN,350
1974,,VAR,,PRY,1160
1974,,VAR,,PER,4600
1974,,BDI,,RWA,6000
1974,,VAR,,SAU,100
1974,,VAR,Serbia & Kosovo,SRB1,26300
1974,,GNB,,SEN,90000
1974,,VAR,,ESP,18000
1974,,COD,,SDN,4500
1974,,ETH,,SDN,49200
1974,,VAR,,SWZ,50
1974,,VAR,,SWE,20000
1974,,VAR,,CHE,35000
1974,,BDI,,TZA,90880
1974,,COD,,TZA,930
1974,,MWI,,TZA,80
1974,,MOZ,,TZA,70670
1974,,ZAF,,TZA,470
1974,,RWA,,TZA,27420
1974,,UGA,,TZA,2270
1974,,VAR,,TZA,470
1974,,ALB,,TUR,380
1974,,BGR,,TUR,300
1974,,HUN,,TUR,70
1974,,ROU,,TUR,70
1974,Serbia & Kosovo,SRB1,,TUR,120
1974,,VAR,,TUR,120
1974,,VAR,,ARE,1200
1974,,COD,,UGA,34390
1974,,RWA,,UGA,78040
1974,,SDN,,UGA,6000
1974,,TZA,,UGA,80
1974,,VAR,,URY,1250
1974,,VAR,,USA,530000
1974,,BOL,,VEN,150
1974,,CHL,,VEN,50
1974,,CUB,,VEN,600
1974,,VAR,,VEN,13550
1974,,AGO,,ZMB,25180
1974,,MOZ,,ZMB,10290
1974,,NAM,,ZMB,3300
1974,,ZAF,,ZMB,610
1974,,VAR,,ZMB,1050
1974,,AGO,,VAR,10000
1974,,GNQ,,VAR,1000
1974,,VAR,,VAR,622490
1975,,CHL,,DZA,350
1975,,ESH,,DZA,20000
1975,,VAR,,DZA,650
1975,,VAR,,EGY,4000
1975,,BOL,,ARG,90
1975,,CHL,,ARG,14400
1975,,URY,,ARG,570
1975,,VAR,,ARG,30940
1975,,VAR,,AUT,20000
1975,,RWA,,BDI,49500
1975,,VAR,,BEL,16788
1975,,AGO,,BWA,1790
1975,,LSO,,BWA,190
1975,,NAM,,BWA,150
1975,,ZAF,,BWA,190
1975,,ZWE,,BWA,80
1975,,VAR,,BRA,32000
1975,,VAR,,CAN,16349
1975,,VAR,,CAF,5000
1975,,VAR,,CHL,3300
1975,,GNQ,,CMR,30000
1975,,AGO,,COG,5000
1975,,AGO,,COD,460000
1975,,BDI,,COD,24000
1975,,RWA,,COD,24300
1975,,ZMB,,COD,750
1975,,VAR,,COD,950
1975,,VAR,,DNK,2125
1975,,SDN,,ETH,11000
1975,,VAR,,ETH,150
1975,,VAR,,FRA,109882
1975,,GNQ,,GAB,60000
1975,,VAR,,GBR,153000
1975,,VAR,,DEU,122000
1975,,VAR,,GHA,130
1975,,GRC,,GRC,510
1975,,VAR,,GRC,2090
1975,,GIN,,CIV,300000
1975,,VAR,,ITA,11900
1975,,ETH,,KEN,300
1975,,MOZ,,KEN,600
1975,,NAM,,KEN,100
1975,,ZAF,,KEN,90
1975,,RWA,,KEN,700
1975,,ZWE,,KEN,60
1975,,VAR,,KEN,600
1975,,VAR,,LAO,70
1975,,ZAF,,LSO,190
1975,,CZE,,MAR,50
1975,,HUN,,MAR,70
1975,,POL,,MAR,60
1975,,RUS,,MAR,70
1975,,ESP,,MAR,140
1975,,VAR,,MAR,120
1975,,MWI,,MOZ,30000
1975,,ZAF,,MOZ,70
1975,,ZWE,,MOZ,14500
1975,,TIB,,NPL,8200
1975,,VAR,,NLD,7850
1975,,VAR,,NOR,3000
1975,,CHL,,PER,600
1975,,VNM,,PHL,690
1975,,VAR,,PRT,150
1975,,BDI,,RWA,7400
1975,,VAR,Serbia & Kosovo,SRB1,26300
1975,,GNB,,SEN,46000
1975,,VAR,,ESP,16000
1975,,COD,,SDN,4500
1975,,ETH,,SDN,91000
1975,,VAR,,SWZ,50
1975,,VAR,,SWE,20000
1975,,VAR,,CHE,35000
1975,,BDI,,TZA,110540
1975,,COD,,TZA,400
1975,,MWI,,TZA,80
1975,,MOZ,,TZA,33700
1975,,ZAF,,TZA,60
1975,,RWA,,TZA,23100
1975,,UGA,,TZA,2300
1975,,ZWE,,TZA,80
1975,,VAR,,TZA,900
1975,,KHM,,THA,18830
1975,,LAO,,THA,55510
1975,,VNM,,THA,1420
1975,,ALB,,TUR,380
1975,,BGR,,TUR,300
1975,,HUN,,TUR,70
1975,,ROU,,TUR,70
1975,Serbia & Kosovo,SRB1,,TUR,120
1975,,VAR,,TUR,120
1975,,COD,,UGA,34450
1975,,RWA,,UGA,78120
1975,,VAR,,UGA,60
1975,,VAR,,USA,530000
1975,,AGO,,ZMB,30040
1975,,COG,,ZMB,110
1975,,COD,,ZMB,60
1975,,ETH,,ZMB,110
1975,,KEN,,ZMB,90
1975,,LSO,,ZMB,120
1975,,MWI,,ZMB,270
1975,,MOZ,,ZMB,450
1975,,NAM,,ZMB,3720
1975,,ZAF,,ZMB,760
1975,,SOM,,ZMB,110
1975,,UGA,,ZMB,210
1975,,AGO,,VAR,5000
1975,,VAR,,VAR,749120
1976,,CHL,,DZA,650
1976,,PSE,,DZA,3200
1976,,ESP,,DZA,450
1976,,URY,,DZA,110
1976,,ESH,,DZA,35000
1976,,VAR,,DZA,170
1976,,COD,,AGO,5000
1976,,NAM,,AGO,5000
1976,,VAR,,EGY,4000
1976,,BOL,,ARG,60
1976,,CHL,,ARG,1580
1976,,URY,,ARG,1050
1976,,VAR,,ARG,38320
1976,,VAR,,AUT,25000
1976,,RWA,,BDI,49500
1976,,VAR,,BEL,17000
1976,,AGO,,BWA,120
1976,,NAM,,BWA,560
1976,,ZAF,,BWA,780
1976,,ZWE,,BWA,1100
1976,,VAR,,BWA,280
1976,,VAR,,BRA,30000
1976,,VAR,,CAN,27387
1976,,VAR,,CHL,4000
1976,,GNQ,,CMR,30000
1976,,AGO,,COD,471340
1976,,BDI,,COD,18220
1976,,RWA,,COD,24500
1976,,ZMB,,COD,750
1976,,VAR,,COD,190
1976,,VAR,,DNK,2100
1976,,SDN,,ETH,10600
1976,,VAR,,ETH,90
1976,,VAR,,FRA,114634
1976,,GNQ,,GAB,60000
1976,,VAR,,GBR,153000
1976,,VAR,,DEU,122000
1976,,VAR,,GHA,180
1976,,GRC,,GRC,450
1976,,VAR,,GRC,2110
1976,,GIN,,CIV,500000
1976,,VAR,,CIV,70
1976,,VAR,,ITA,11900
1976,,ETH,,KEN,630
1976,,MOZ,,KEN,130
1976,,NAM,,KEN,60
1976,,ZAF,,KEN,50
1976,,RWA,,KEN,330
1976,,SOM,,KEN,50
1976,,UGA,,KEN,450
1976,,VAR,,KEN,800
1976,,KHM,,LAO,110
1976,,VAR,,LBN,700000
1976,,ZAF,,LSO,900
1976,,HUN,,MAR,50
1976,,POL,,MAR,50
1976,,RUS,,MAR,60
1976,,ESP,,MAR,60
1976,,VAR,,MAR,140
1976,,ZWE,,MOZ,30000
1976,,TIB,,NPL,8300
1976,,VAR,,NLD,7900
1976,,NAM,,NGA,50
1976,,VAR,,NOR,1000
1976,,CHL,,PER,440
1976,,VNM,,PHL,940
1976,,BDI,,RWA,7500
1976,,VAR,Serbia & Kosovo,SRB1,26000
1976,,GNB,,SEN,37000
1976,,VAR,,SEN,1000
1976,,VAR,,SLE,170
1976,,VAR,,ESP,16500
1976,,COD,,SDN,4500
1976,,ETH,,SDN,105000
1976,,UGA,,SDN,600
1976,,ZAF,,SWZ,80
1976,,VAR,,SWE,20000
1976,,VAR,,CHE,35000
1976,,BDI,,TZA,126600
1976,,COD,,TZA,340
1976,,MWI,,TZA,60
1976,,RWA,,TZA,23600
1976,,UGA,,TZA,2200
1976,,VAR,,TZA,1200
1976,,KHM,,THA,17090
1976,,LAO,,THA,62720
1976,,VNM,,THA,3060
1976,,BEN,,TGO,100
1976,,VAR,,TUR,1060
1976,,VAR,,ARE,4000
1976,,COD,,UGA,34230
1976,,ETH,,UGA,70
1976,,RWA,,UGA,78480
1976,,TZA,,UGA,90
1976,,VAR,,UGA,60
1976,,VAR,,USA,500000
1976,,AGO,,ZMB,27730
1976,,MOZ,,ZMB,450
1976,,NAM,,ZMB,3350
1976,,ZAF,,ZMB,370
1976,,ZWE,,ZMB,120
1976,,VAR,,ZMB,2050
1976,,VAR,,VAR,603300
1977,,CHL,,DZA,2000
1977,,ESH,,DZA,50000
1977,,COD,,AGO,225000
1977,,NAM,,AGO,10000
1977,,ARM,,EGY,440
1977,,ETH,,EGY,530
1977,,ZAF,,EGY,70
1977,,RUS,,EGY,50
1977,,TUR,,EGY,70
1977,,VAR,,EGY,3350
1977,,VAR,,ARG,35000
1977,,VAR,,AUT,20000
1977,,RWA,,BDI,50000
1977,,VAR,,BEL,17000
1977,,AGO,,BWA,130
1977,,LSO,,BWA,90
1977,,NAM,,BWA,80
1977,,ZAF,,BWA,510
1977,,ZWE,,BWA,4000
1977,,VAR,,BRA,36000
1977,,VAR,,CAN,29537
1977,,VAR,,CHL,5200
1977,,GNQ,,CMR,30000
1977,,AGO,,COD,500000
1977,,BDI,,COD,11300
1977,,RWA,,COD,18000
1977,,VAR,,COD,1000
1977,,VAR,,COL,1800
1977,,VAR,,CRI,3500
1977,,VAR,,CUB,2600
1977,,CYP,,CYP,700
1977,,VAR,,DNK,1764
1977,,ETH,,DJI,8000
1977,,VAR,,DOM,500
1977,,VAR,,ECU,200
1977,,SDN,,ETH,10850
1977,,VAR,,ETH,90
1977,,VAR,,FRA,119413
1977,,GNQ,,GAB,90000
1977,,VAR,,GBR,148000
1977,,VAR,,DEU,120000
1977,,NAM,,GHA,50
1977,,VAR,,GHA,120
1977,,GRC,,GRC,410
1977,,VAR,,GRC,2200
1977,,VAR,,ITA,11700
1977,,VNM,,JPN,600
1977,,ETH,,KEN,820
1977,,MOZ,,KEN,120
1977,,NAM,,KEN,50
1977,,ZAF,,KEN,50
1977,,RWA,,KEN,570
1977,,SOM,,KEN,60
1977,,UGA,,KEN,4280
1977,,VAR,,KEN,60
1977,,KHM,,LAO,100
1977,,GIN,,LBR,1500
1977,,VAR,,LBR,50
1977,,VAR,,LBN,700000
1977,,ZAF,,LSO,930
1977,,VAR,,LSO,200
1977,,VAR,,MEX,4000
1977,,KHM,,MYS,1580
1977,,PHL,,MYS,90000
1977,,VNM,,MYS,3880
1977,,VAR,,MYS,540
1977,,VAR,,MAR,500
1977,,ZWE,,MOZ,42400
1977,,VAR,,MOZ,60
1977,,TIB,,NPL,8400
1977,,VAR,,NLD,8000
1977,,GIN,,NER,1500
1977,,NAM,,NGA,50
1977,,ZAF,,NGA,160
1977,,VAR,,NGA,90
1977,,VAR,,NOR,6000
1977,,VAR,,PAN,500
1977,,VAR,,PRY,1500
1977,,VAR,,PER,1200
1977,,VNM,,PHL,1300
1977,,VAR,,PRT,7500
1977,,CHL,,ROU,1000
1977,,BDI,,RWA,7500
1977,,ALB,Serbia & Kosovo,SRB1,2000
1977,,GNB,,SEN,5000
1977,,VAR,,SLE,150
1977,,ETH,,SOM,500000
1977,,VAR,,ESP,15000
1977,,KHM,,VNM,60000
1977,,COD,,SDN,4500
1977,,ETH,,SDN,145500
1977,,ZAF,,SWZ,135
1977,,VAR,,SWE,20000
1977,,VAR,,CHE,30000
1977,,BDI,,TZA,134750
1977,,COD,,TZA,530
1977,,MWI,,TZA,100
1977,,ZAF,,TZA,310
1977,,RWA,,TZA,24370
1977,,UGA,,TZA,3630
1977,,VAR,,TZA,920
1977,,KHM,,THA,15030
1977,,LAO,,THA,78970
1977,,VNM,,THA,3600
1977,,VAR,,TUR,1050
1977,,TZA,,ARE,300
1977,,UGA,,ARE,90
1977,,COD,,UGA,34710
1977,,ETH,,UGA,500
1977,,KEN,,UGA,1200
1977,,ZAF,,UGA,80
1977,,RWA,,UGA,76840
1977,,ZWE,,UGA,120
1977,,VAR,,UGA,120
1977,,VAR,,URY,2000
1977,,VAR,,USA,684700
1977,,VAR,,VEN,16000
1977,,VAR,,YEM,50
1977,,AGO,,ZMB,29700
1977,,COD,,ZMB,200
1977,,MWI,,ZMB,950
1977,,NAM,,ZMB,2700
1977,,ZAF,,ZMB,150
1977,,ZWE,,ZMB,30000
1977,,VAR,,ZMB,1200
1977,,VNM,,VAR,5000
1977,,VAR,,VAR,118200
1978,,CHL,,DZA,2000
1978,,ESH,,DZA,50000
1978,,COD,,AGO,110550
1978,,NAM,,AGO,30000
1978,,ZAF,,AGO,1000
1978,,ARM,,EGY,420
1978,,ETH,,EGY,600
1978,,TUR,,EGY,60
1978,,VAR,,EGY,3920
1978,,VAR,,ARG,26390
1978,,VAR,,AUS,304000
1978,,VAR,,AUT,20000
1978,,COD,,BDI,910
1978,,RWA,,BDI,49430
1978,,VAR,,BEL,17000
1978,,MMR,,BGD,160000
1978,,VAR,,BGD,4000
1978,,VAR,,BOL,500
1978,,AGO,,BWA,210
1978,,LSO,,BWA,160
1978,,ZAF,,BWA,420
1978,,ZWE,,BWA,17760
1978,,VAR,,BWA,450
1978,,VAR,,BRA,35000
1978,,VAR,,CAN,31295
1978,Serbia & Kosovo,SRB1,,CHL,80
1978,,VAR,,CHL,3000
1978,,GNQ,,CMR,30000
1978,,AGO,,COG,150
1978,,AGO,,COD,620000
1978,,BDI,,COD,11000
1978,,RWA,,COD,22000
1978,,VAR,,COL,1500
1978,,NIC,,CRI,130000
1978,,VAR,,CRI,3000
1978,,NIC,,CUB,4000
1978,,VAR,,DNK,1800
1978,,ETH,,DJI,20000
1978,,HTI,,DOM,300
1978,,SDN,,ETH,10850
1978,,VAR,,ETH,80
1978,,VAR,,FRA,126229
1978,,BEN,,GAB,200
1978,,GNQ,,GAB,60000
1978,,VAR,,GBR,150000
1978,,VAR,,DEU,83500
1978,,NAM,,GHA,50
1978,,VAR,,GHA,20
1978,,GRC,,GRC,380
1978,,VAR,,GRC,2140
1978,,VNM,,HKG,55710
1978,,VAR,,HKG,7700
1978,,NIC,,HND,10000
1978,,VAR,,HND,5000
1978,,VNM,,IDN,2240
1978,,VAR,,ITA,11700
1978,,ETH,,JOR,80
1978,,VNM,,JPN,610
1978,,ETH,,KEN,940
1978,,MOZ,,KEN,130
1978,,ZAF,,KEN,60
1978,,RWA,,KEN,580
1978,,SOM,,KEN,90
1978,,UGA,,KEN,4630
1978,,VAR,,KEN,70
1978,,VNM,,KOR,70
1978,,KHM,,LAO,120
1978,,EGY,,LBN,50
1978,,IRQ,,LBN,560
1978,,VAR,,LBN,4390
1978,,ZAF,,LSO,990
1978,,VAR,,MAC,850
1978,,VAR,,MEX,5000
1978,,PHL,,MYS,92000
1978,,VNM,,MYS,49580
1978,,HUN,,MAR,50
1978,,POL,,MAR,50
1978,,RUS,,MAR,50
1978,,VAR,,MAR,350
1978,,ZWE,,MOZ,100000
1978,,TIB,,NPL,8500
1978,,VAR,,NLD,8000
1978,,VAR,,NGA,370
1978,,VAR,,NOR,6000
1978,,VAR,,NZL,10000
1978,,DOM,,PAN,50
1978,,NIC,,PAN,800
1978,,VAR,,PAN,200
1978,,VAR,,PRY,1500
1978,,VAR,,PER,1100
1978,Serbia & Kosovo,SRB1,,PHL,4000
1978,,VNM,,PHL,1300
1978,,IDN,,PNG,1000
1978,,VAR,,PRT,7500
1978,,CHL,,ROU,1000
1978,,BDI,,RWA,7600
1978,,ALB,Serbia & Kosovo,SRB1,1610
1978,,CHL,Serbia & Kosovo,SRB1,130
1978,,VAR,Serbia & Kosovo,SRB1,230
1978,,GNB,,SEN,5000
1978,,VNM,,SGP,730
1978,,VAR,,SLE,50
1978,,ETH,,SOM,600000
1978,,VAR,,ESP,15000
1978,,KHM,,VNM,150000
1978,,COD,,SDN,4500
1978,,ETH,,SDN,265500
1978,,ZAF,,SWZ,720
1978,,VAR,,SWE,20000
1978,,VAR,,CHE,30000
1978,,VAR,,SYR,170
1978,,BDI,,TZA,129580
1978,,COD,,TZA,340
1978,,MWI,,TZA,60
1978,,ZAF,,TZA,500
1978,,RWA,,TZA,25100
1978,,UGA,,TZA,4100
1978,,ZWE,,TZA,80
1978,,VAR,,TZA,1200
1978,,KHM,,THA,15000
1978,,LAO,,THA,119180
1978,,VNM,,THA,4770
1978,,ALB,,TUR,370
1978,,BGR,,TUR,290
1978,,HUN,,TUR,70
1978,,ROU,,TUR,60
1978,Serbia & Kosovo,SRB1,,TUR,120
1978,,VAR,,TUR,160
1978,,TZA,,ARE,300
1978,,UGA,,ARE,90
1978,,COD,,UGA,34700
1978,,ETH,,UGA,500
1978,,KEN,,UGA,80
1978,,RWA,,UGA,78000
1978,,VAR,,UGA,400
1978,,VAR,,URY,2000
1978,,VAR,,USA,734000
1978,,VAR,,VEN,16000
1978,,ETH,,YEM,50
1978,,YEM,,YEM,15000
1978,,AGO,,ZMB,25750
1978,,COD,,ZMB,560
1978,,MWI,,ZMB,250
1978,,NAM,,ZMB,5710
1978,,ZAF,,ZMB,150
1978,,ZWE,,ZMB,45320
1978,,VAR,,ZMB,1400
1978,,VNM,,VAR,9200
1978,,VAR,,VAR,142840
1979,,CHL,,DZA,2000
1979,,ESH,,DZA,50000
1979,,COD,,AGO,30000
1979,,NAM,,AGO,35000
1979,,ZAF,,AGO,1000
1979,,ARM,,EGY,400
1979,,ETH,,EGY,720
1979,,TUR,,EGY,60
1979,,VAR,,EGY,3670
1979,,VAR,,ARG,27050
1979,,VAR,,AUS,304000
1979,,VAR,,AUT,25000
1979,,COD,,BDI,1010
1979,,RWA,,BDI,49480
1979,,VAR,,BEL,32000
1979,,VAR,,BOL,500
1979,,AGO,,BWA,280
1979,,LSO,,BWA,160
1979,,ZAF,,BWA,320
1979,,ZWE,,BWA,22530
1979,,VAR,,BRA,25000
1979,,VAR,,CAN,57913
1979,,TCD,,CAF,1000
1979,,VNM,,CHN,250000
1979,,VAR,,CHL,2000
1979,,TCD,,CMR,8000
1979,,GNQ,,CMR,10000
1979,,VAR,,CMR,1990
1979,,AGO,,COD,626700
1979,,BDI,,COD,11000
1979,,RWA,,COD,22000
1979,,UGA,,COD,49780
1979,,ZMB,,COD,1000
1979,,VAR,,COL,2000
1979,,CUB,,CRI,3560
1979,,NIC,,CRI,15050
1979,,VAR,,CUB,3060
1979,,VAR,,DNK,1800
1979,,ETH,,DJI,28800
1979,,HTI,,DOM,3300
1979,,VAR,,ECU,600
1979,,SDN,,ETH,10850
1979,,VAR,,ETH,80
1979,,VAR,,FRA,119489
1979,,BEN,,GAB,200
1979,,GNQ,,GAB,30000
1979,,VAR,,GBR,146000
1979,,VAR,,DEU,87000
1979,,NAM,,GHA,80
1979,,VAR,,GHA,220
1979,,GRC,,GRC,360
1979,,VAR,,GRC,3410
1979,,VNM,,HKG,55700
1979,,NIC,,HND,130
1979,,VNM,,IDN,32200
1979,,VAR,,IDN,130
1979,,AFG,,IRN,100000
1979,,IRQ,,IRN,30000
1979,,TZA,,IRN,100
1979,,ERI,,IRQ,400
1979,,VAR,,ITA,14100
1979,,ETH,,JOR,120
1979,,VNM,,JPN,1260
1979,,ETH,,KEN,1170
1979,,MOZ,,KEN,120
1979,,ZAF,,KEN,80
1979,,RWA,,KEN,730
1979,,SOM,,KEN,90
1979,,UGA,,KEN,3550
1979,,VAR,,KEN,70
1979,,VNM,,KOR,170
1979,,ETH,,KWT,5000
1979,,KHM,,LAO,110
1979,,ARM,,LBN,300
1979,,ETH,,LBN,1100
1979,,IRQ,,LBN,1000
1979,,SYR,,LBN,500
1979,,ZAF,,LSO,500
1979,,VAR,,LSO,190
1979,,VNM,,MAC,3490
1979,,NIC,,MEX,710
1979,,VAR,,MEX,5060
1979,,KHM,,MYS,580
1979,,PHL,,MYS,90000
1979,,VNM,,MYS,34300
1979,,VAR,,MAR,500
1979,,ZWE,,MOZ,150000
1979,,TIB,,NPL,8600
1979,,VAR,,NLD,10000
1979,,ZAF,,NGA,110
1979,,ZWE,,NGA,110
1979,,VAR,,NGA,180
1979,,VAR,,NOR,6000
1979,,VAR,,NZL,10000
1979,,AFG,,PAK,400000
1979,,NIC,,PAN,710
1979,,VAR,,PAN,360
1979,,VAR,,PRY,1200
1979,,VNM,,PER,5430
1979,,VAR,,PER,850
1979,,VNM,,PHL,5300
1979,,IDN,,PNG,1000
1979,,VAR,,PRT,7600
1979,,CHL,,ROU,1000
1979,,BDI,,RWA,7800
1979,,UGA,,RWA,100
1979,,ETH,,SAU,100000
1979,,ALB,Serbia & Kosovo,SRB1,1610
1979,,CHL,Serbia & Kosovo,SRB1,130
1979,,VAR,Serbia & Kosovo,SRB1,230
1979,,GNB,,SEN,5000
1979,,VAR,,SGP,900
1979,,VAR,,SLE,60
1979,,ETH,,SOM,1175000
1979,,VAR,,SOM,190
1979,,VAR,,ESP,26000
1979,,KHM,,VNM,35000
1979,,TCD,,SDN,1000
1979,,COD,,SDN,4500
1979,,ETH,,SDN,311200
1979,,UGA,,SDN,35000
1979,,MOZ,,SWZ,250
1979,,ZAF,,SWZ,5000
1979,,VAR,,SWE,20000
1979,,VAR,,CHE,30000
1979,,ETH,,SYR,200
1979,,BDI,,TZA,132880
1979,,COD,,TZA,320
1979,,MWI,,TZA,70
1979,,ZAF,,TZA,120
1979,,RWA,,TZA,26330
1979,,UGA,,TZA,110
1979,,VAR,,TZA,990
